Desc	Orthogroup	AmyTra	ArcPla	BomMor	DanPle	EupSim	GynQin	HelArm	LymMon	ManSex	OpeBru	OrgAnt	PluXyl	SpoLit	TriNi
(null)	OG0006330	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006331	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006332	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006333	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006334	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006335	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006336	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006337	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006338	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006339	1	1	1	1	1	0	1	1	2	1	1	1	1	1
(null)	OG0006340	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006341	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006342	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006343	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006344	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006345	1	0	1	1	1	0	1	1	2	2	1	1	1	1
(null)	OG0006346	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006347	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006348	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006349	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006350	1	0	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0006351	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006352	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006353	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006354	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006355	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006356	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006357	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006358	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006359	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006360	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006361	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006362	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006363	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006364	1	1	1	1	1	1	1	0	1	2	1	1	1	1
(null)	OG0006365	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006366	1	1	1	1	1	1	0	1	1	2	1	1	1	1
(null)	OG0006367	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006368	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006369	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006370	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006371	2	2	0	0	2	1	1	3	0	0	0	1	1	1
(null)	OG0006372	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006373	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006374	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006375	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006376	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006377	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006378	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006379	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006380	1	1	0	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0006381	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006382	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006383	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006384	1	0	1	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0006385	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006386	1	1	1	1	1	1	1	1	2	0	1	1	1	1
(null)	OG0006387	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006388	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006389	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006390	2	1	1	1	1	1	1	1	1	0	1	1	1	1
(null)	OG0006391	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006392	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006393	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006394	1	1	1	1	1	1	1	1	1	0	1	2	1	1
(null)	OG0006395	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006396	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006397	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006398	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006399	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006400	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006401	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006402	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006403	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006404	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006405	1	1	1	1	1	1	1	1	2	0	1	1	1	1
(null)	OG0006406	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006407	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006408	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006409	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006410	1	1	1	1	2	1	1	0	1	1	1	1	1	1
(null)	OG0006411	2	1	1	1	1	1	1	1	0	1	1	1	1	1
(null)	OG0006412	1	1	0	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0006413	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006414	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006415	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006416	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006417	1	1	1	1	1	1	1	1	1	1	0	1	1	2
(null)	OG0006418	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006419	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006420	1	0	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006421	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006422	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006423	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006424	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006425	1	1	0	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0006426	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006427	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006428	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006429	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006430	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006431	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006432	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006433	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006434	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006435	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006436	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006437	2	1	1	1	1	1	1	1	1	0	1	1	1	1
(null)	OG0006438	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006439	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006440	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006441	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006442	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006443	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006444	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006445	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006446	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006447	1	1	0	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0006448	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006449	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006450	1	1	1	1	1	1	1	1	2	0	1	1	1	1
(null)	OG0006451	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006452	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006453	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006454	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006455	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006456	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006457	1	1	1	1	1	1	1	0	1	2	1	1	1	1
(null)	OG0006458	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006459	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006460	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006461	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006462	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006463	1	1	1	1	0	1	1	0	3	1	1	1	1	1
(null)	OG0006464	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006465	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006466	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006467	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006468	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006469	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006470	1	1	1	1	1	1	1	1	1	0	1	2	1	1
(null)	OG0006471	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006472	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006473	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006474	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006475	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006476	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006477	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006478	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006479	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006480	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006481	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006482	1	1	0	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0006483	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006484	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006485	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006486	1	1	1	1	1	1	1	1	2	1	1	1	0	1
(null)	OG0006487	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006488	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006489	1	1	1	2	1	1	1	0	1	1	1	1	1	1
(null)	OG0006490	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006491	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006492	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006493	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006494	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006495	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006496	1	1	1	1	0	1	1	1	1	1	1	1	1	2
(null)	OG0006497	1	2	0	1	1	2	1	0	1	2	0	1	1	1
(null)	OG0006498	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006499	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006500	1	1	1	1	1	0	1	1	2	1	1	1	1	1
(null)	OG0006501	1	0	1	1	1	0	2	1	1	1	1	2	1	1
(null)	OG0006502	1	1	0	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0006503	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006504	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006505	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006506	1	1	1	1	1	1	1	1	2	0	1	1	1	1
(null)	OG0006507	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006508	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006509	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006510	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006511	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006512	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006513	1	0	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0006514	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006515	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006516	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006517	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006518	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006519	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006520	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006521	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006522	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006523	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006524	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006525	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006526	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006527	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006528	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006529	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006530	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006531	1	0	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0006532	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006533	1	1	1	1	1	1	2	1	1	0	1	1	1	1
(null)	OG0006534	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006535	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006536	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006537	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006538	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006539	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006540	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006541	1	1	1	1	1	1	1	1	1	1	0	1	1	2
(null)	OG0006542	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006543	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006544	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006545	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006546	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006547	1	1	0	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0006548	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006549	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006550	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006551	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006552	1	1	0	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0006553	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006554	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006555	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006556	1	1	1	1	1	1	2	1	1	0	1	1	1	1
(null)	OG0006557	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006558	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006559	2	1	1	1	1	1	1	1	2	1	1	0	1	0
(null)	OG0006560	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006561	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006562	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006563	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006564	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006565	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006566	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006567	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006568	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006569	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006570	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006571	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006572	1	1	1	1	1	2	1	1	1	0	1	1	1	1
(null)	OG0006573	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006574	1	1	1	1	1	1	1	1	2	1	1	1	1	0
(null)	OG0006575	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006576	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006577	1	1	1	2	1	1	1	1	1	0	1	1	1	1
(null)	OG0006578	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006579	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006580	2	1	1	1	0	1	1	1	1	1	1	1	1	1
(null)	OG0006581	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006582	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006583	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006584	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006585	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006586	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006587	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006588	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006589	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006590	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006591	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006592	2	0	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006593	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006594	1	1	1	1	1	1	1	1	2	0	1	1	1	1
(null)	OG0006595	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006596	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006597	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006598	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006599	2	1	0	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006600	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006601	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006602	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006603	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006604	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006605	1	1	1	1	0	1	1	1	2	0	1	2	1	1
(null)	OG0006606	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006607	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006608	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006609	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006610	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006611	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006612	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006613	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006614	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006615	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006616	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006617	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006618	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006619	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006620	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006621	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006622	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006623	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006624	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006625	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006626	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006627	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006628	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006629	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006630	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006631	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006632	1	1	0	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0006633	1	1	1	2	1	1	1	1	1	0	1	1	1	1
(null)	OG0006634	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006635	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006636	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006637	1	1	2	1	1	1	1	1	1	0	1	1	1	1
(null)	OG0006638	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006639	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006640	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006641	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006642	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006643	1	0	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0006644	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006645	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006646	1	1	1	2	1	1	1	1	1	0	1	1	1	1
(null)	OG0006647	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006648	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006649	1	1	1	1	1	1	2	1	1	0	1	1	1	1
(null)	OG0006650	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006651	1	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0006652	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006653	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006654	1	2	1	1	1	1	1	1	1	0	1	1	1	1
(null)	OG0006655	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006656	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006657	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006658	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006659	1	1	0	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0006660	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006661	1	0	1	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0006662	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006663	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006664	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006665	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006666	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006667	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006668	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006669	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006670	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006671	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006672	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006673	1	1	1	0	1	1	1	1	1	1	0	2	1	2
(null)	OG0006674	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006675	1	1	1	1	1	1	1	1	2	1	1	1	0	1
(null)	OG0006676	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006677	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006678	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006679	1	1	1	1	0	3	1	1	1	0	1	1	1	1
(null)	OG0006680	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006681	2	1	0	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006682	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006683	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006684	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006685	1	1	0	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0006686	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006687	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006688	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006689	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006690	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006691	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006692	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006693	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006694	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0006695	1	1	1	1	1	1	1	1	1	1	1	1	1	1
